Canonical_Smiles,Inhibition 1,Inhibition 2,Inhibition 3
O=C(O)c1ccc(Cl)cc1Cl,9.9146,0.4304,4.8913
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,43.1735,35.2897,48.0626
NCc1cccc(CN)c1,9.5878,11.3526,26.4565
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,95.775,93.1804,93.4245
O=[N+]([O-])/C=C/c1ccccc1,52.2596,15.0222,20.2829
Cc1c(N)cccc1[N+](=O)[O-],7.6588,1.2647,6.395
CO[Si](OC)(OC)OC,2.1354,0.0081,0.3497
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,31.0221,23.1673,31.9339
CC(C)N(C)C,7.0717,2.0434,1.5877
Nc1ccncc1,1.7778,3.5954,2.319
CC(C)=CC(C)(C)C,4.5021,1.4845,0.8844
Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,42.1965,22.4979,9.9765
O=S(=O)([O-])OOS(=O)(=O)[O-].[K+].[K+],2.3769,2.0386,0.1519
Cc1nc2ccc(Cl)cc2[nH]1,5.8091,1.0759,2.7234
C=Cc1ccccc1,4.4867,0.6707,1.2959
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],56.6171,56.2269,39.5198
O=P([O-])(O)OP(=O)([O-])O.[Na+].[Na+],3.0666,0.468,0.9032
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,9.8879,6.4175,9.9976
COc1cccc(N)c1,84.7198,79.7126,15.7138
Oc1cccc(Cl)c1,8.805,0.9297,0.2371
CCCCC(CC)COCCCN,43.6297,36.7615,41.4624
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.5731,1.5649,4.5446
Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,31.5129,16.1155,14.3269
CCCCCCCCCCCCCCCCCC(=O)[O-].OCC[NH+](CCO)CCO,69.7519,38.7921,59.2794
O=C1c2ccccc2C(=O)N1CO,5.9787,2.0902,0.5117
CCCCCCCCCC#N,10.9727,0.0374,0.167
O=S(=O)([O-])CCS.[Na+],1.1705,0.7153,1.5895
CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,79.9423,60.8662,67.4351
NNC(=O)c1ccccc1,9.4973,12.1335,16.2453
Cc1cc(=O)oc2cc(O)cc(O)c12,30.6998,10.0468,15.8921
CCN(CC)c1ccc(N)cc1,41.7456,24.2545,9.3435
CCOC(=O)C(C)O,1.2055,16.7097,8.0658
CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,10.4635,8.5619,11.4499
CC(C)CC=O,0.0663,2.9294,11.8053
NNc1nc(-c2ccccc2)cs1,56.888,37.709,24.3802
COC1=CC(=O)O[C@@H](/C=C/c2ccc3c(c2)OCO3)C1,57.3938,46.4867,37.7005
CNc1ccc(O)cc1.CNc1ccc(O)cc1.O=S(=O)(O)O,12.0315,18.4178,11.3678
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,8.3711,5.7024,6.802
C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,78.5239,70.6187,64.0418
O=C(O)C(Br)(Br)Br,0.6544,1.421,5.7925
CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C.O,76.3686,70.119,65.1432
C[C@@H]1C[C@H]2O[C@@]3(O[C@@H]2C(C)(C)O)[C@H](O)[C@@]2(C)[C@@H]4CC[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]2(C)[C@@H]13,64.2785,68.679,65.3545
Nc1ccccc1O,18.8061,10.461,0.2654
CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,29.7633,15.094,28.2403
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,35.1367,36.381,21.7077
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,15.7917,20.6741,19.5983
N#CCCl,2.2643,3.7406,1.8204
Nc1ccccc1-c1ccccc1,16.4352,20.321,21.8685
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,6.3398,3.6299,13.0419
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,2.7653,5.0862,0.2824
Cl.Cl.Nc1ccccc1N,38.4475,30.3717,36.0617
Nc1ccc(Oc2ccc(Cl)cc2)cc1,31.9199,22.798,26.029
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,4.6196,3.677,4.1646
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,7.8456,11.2651,7.0486
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,40.6287,37.1084,32.2475
O=S(=O)(O)c1ccc2nc(-c3ccccc3)[nH]c2c1,19.7806,24.7988,24.5117
CCOc1cccc(N)c1,85.0098,77.7463,19.0481
C=CC(=O)OC,1.3305,3.0729,0.3545
CCOc1ccccc1N,31.6637,15.5962,12.9918
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,18.4146,11.8312,19.591
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,3.3534,2.1911,4.6402
CCNc1cc(O)ccc1C,37.9788,29.3717,21.5017
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,16.7581,15.2892,17.1071
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,12.2822,6.3117,7.9172
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,71.7315,68.8613,54.831
Cc1ccc(C)c(N)c1,64.2888,42.7294,2.8496
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],79.3625,76.365,79.5902
Nc1ccc(O)cc1,12.3452,11.9195,20.383
CCCCCCCCCCC(=O)O,2.2413,1.4244,0.5851
N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,21.3782,15.6447,16.6897
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,47.5306,7.0581,18.4835
CCOc1cc(OCC)c(C(C)=O)cc1OCC,11.6046,10.9786,0.0672
Nc1cc(Cl)ccc1O,31.4508,17.7286,13.9294
Cc1cnc[nH]1,9.2275,12.9398,6.4621
O=P(O)(OCc1ccccc1)OCc1ccccc1,4.858,11.5173,0.7057
CCOC(=O)[CH-]C(=O)C(=O)OCC.[Na+],27.5204,5.2627,0.8989
CCCCOC(C)=O,0.7883,1.7878,1.5009
O=CC1CC=CCC1,6.441,0.0829,6.5646
CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,30.6711,23.9193,9.9168
CCC=O,2.0972,2.9024,1.0767
C[NH+](C)CCC(c1ccccc1)c1cccc[nH+]1.O=C([O-])/C=C\C(=O)[O-],1.2958,2.6562,2.1507
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1,18.1319,21.6013,4.9202
CC1=CC(C)(C)Nc2ccccc21,7.4893,6.053,0.7147
Cc1cc2nc(N)sc2cc1C,28.8134,17.6989,17.6031
C=CC(=O)OCCOCCOC(=O)C=C,2.8782,12.944,4.7615
CCC(C)O,8.6707,4.52,1.0368
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,10.7191,9.7712,9.0946
CC(C)=CC(=O)C=C(C)C,3.1844,1.349,0.2499
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,5.3365,5.1016,2.2304
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,67.8046,60.7122,65.3487
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,15.3689,14.137,11.3528
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,38.9882,45.9022,35.3283
C=CC(=O)OC(C)(C)C,3.1164,7.1711,2.681
Cc1cc(C)c(N)cc1C,17.202,8.5595,21.4649
Oc1ccc(O)c2c(O)cccc12,7.131,2.7705,3.124
CC(C)CC(C)(C)C,24.1649,1.3224,0.2443
S=C=Nc1ccccc1,11.7895,2.8147,13.2273
CC1(N)CCC(C(C)(C)N)CC1,5.2136,8.7275,4.8376
COc1ccccc1O,4.4897,0.9662,1.6089
CC1CC(CC2CCC(N)C(C)C2)CCC1N,54.2393,46.7899,24.5358
ClC(Cl)C(Cl)(Cl)Cl,0.2842,0.5862,4.3408
O.O.O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,15.9197,14.01,10.5052
C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,92.1084,97.0379,91.5604
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,66.5504,62.297,63.4686
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,9.0572,0.7457,1.3869
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,56.1072,45.2092,42.8826
Oc1ccc(Cc2ccc(O)cc2)cc1,2.2612,4.5988,4.9454
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,17.8217,11.5218,15.3233
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,77.8682,81.6633,85.2383
COC(C)(C)C,4.6738,10.1404,5.5423
O=C(O)CCCl,0.1356,7.7409,1.0512
Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,2.3912,10.4584,2.2663
S=C=NCc1ccccc1,41.4352,11.8709,19.9622
C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,83.5933,78.4951,71.8964
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,7.513,13.979,5.2839
Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,80.8216,67.7441,77.7983
Oc1ccc2c(c1)OCO2,48.5647,38.3176,9.8146
COc1ccc(C)cc1[N+](=O)[O-],8.1646,6.1942,12.3473
CCSC(=O)Cl,0.6745,5.3479,0.363
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,57.1855,63.9929,66.9334
CC(C)(CCl)C(=O)Cl,1.7745,4.7655,0.5371
Cc1c(C(=O)O)cccc1[N+](=O)[O-],3.485,1.8337,7.8799
COc1ccc(N)c(OC)c1.Cl,58.8643,50.6042,61.0512
Nc1cccc2ccccc12,4.0594,3.22,9.94
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,39.9189,32.7212,22.025
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,2.3965,4.5184,0.2189
Cl.Cl.Nc1ccc(O)c(N)c1,15.0632,10.2237,7.4147
Cc1ccccc1N.Cl,14.8908,6.1702,27.5469
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,12.8001,2.2053,5.9598
COc1ccccc1NC(=O)CC(C)=O,5.9995,8.3911,7.9093
Cc1cc(Cl)ccc1N.Cl,12.2983,0.0631,0.6757
O=C(c1ccccc1)c1ccc(O)cc1O,27.2806,19.9381,23.6111
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,49.8892,23.0525,27.7909
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,62.4797,44.5583,35.65
Nc1ccc(N)c(Cl)c1.O=S(=O)(O)O,70.5117,58.5953,64.7932
ClC(Cl)c1ccccc1,0.5737,0.4533,1.5444
CC(=O)Nc1ccc(C(=O)CCl)cc1,8.3553,2.7553,6.2552
CCCCOCCOCCSC#N,18.3623,0.1482,0.0165
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,32.0053,20.4,15.9335
CCCCCCCCCCCCc1ccccc1,0.6859,2.0176,7.7419
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,3.5021,6.4607,8.57
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,15.28,32.4698,14.5658
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],3.1132,7.1694,0.9868
COc1ccccc1N.Cl,15.5592,9.0704,24.3468
CCOC(=O)CC(=O)OCC,0.8958,0.0283,4.1652
CN(C)CCC#N,0.9287,1.7169,4.6375
NNC(=S)NN,10.2988,11.2474,8.4785
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,2.3847,5.3164,0.1798
NNC(=O)c1ccncc1,37.1261,19.5053,21.6761
Nc1cc(Cl)cc(C(=O)O)c1Cl,5.1109,2.5617,2.7747
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,55.0704,43.2571,48.6514
CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],2.3575,3.4338,3.9419
C=CCCCCCCCCCC,2.008,1.5902,0.9447
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,42.2322,24.3266,31.3056
CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,19.7592,29.5784,32.0763
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0.2169,2.3283,1.1543
COc1ccc(NC(C)=O)cc1N,0.9803,1.4584,1.875
Cc1ccncc1,0.1256,5.3007,3.6494
CC1(C)CC(N)CC(C)(CN)C1,43.8865,24.852,44.2584
BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,55.5068,49.0474,44.1364
NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,17.2884,5.5812,13.2346
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,40.5229,34.5742,34.3214
Oc1ccccc1Cl,2.1369,0.5117,0.4304
Cc1ccc(N)cc1N,21.9026,6.6418,16.9092
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,21.834,17.1533,17.4309
Cc1ccc(C(C)(C)C)c(O)c1,22.6851,1.5748,9.1579
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,33.8675,41.0745,32.0976
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,47.6783,41.8479,37.1051
CC(C)Nc1ccc(Nc2ccccc2)cc1,30.028,35.0839,27.1864
COc1ccc2nc(N)sc2c1,9.5062,4.3229,4.2561
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,25.3205,25.3837,13.0338
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,21.5689,14.9109,15.828
CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,0.5152,18.6833,21.2047
COc1ccc(N)c(C)c1,9.7282,3.7095,5.4989
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,22.6834,15.5835,14.8942
FC(F)(F)c1ccc(Cl)cc1,1.2911,1.2324,4.624
CCO[Si](CCCN)(OCC)OCC,1.3207,0.439,5.3021
OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,2.8605,2.9393,2.8611
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,3.9985,1.0195,3.6528
CCCCCCCCn1sccc1=O,21.6336,14.7363,13.7942
COc1ccccc1N,5.0649,5.7429,3.5072
CCN(CC)CCO,2.0715,0.7257,1.1846
O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,2.0262,2.5144,1.528
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,89.3087,88.225,87.178
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,9.9623,6.1275,7.5772
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,72.2172,67.5717,70.6102
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,76.6198,69.0692,67.7968
CCNC(=S)NCC,2.9619,0.7029,1.9676
c1ccc2ncccc2c1,1.4225,1.3325,0.597
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,3.8161,10.8609,24.9748
C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,52.4653,53.3435,48.7706
COc1ccc(N)cc1.Cl,2.3712,2.9642,1.5912
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,22.6896,18.996,15.7859
C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,0.5789,2.9756,0.276
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,57.3804,40.3641,51.8031
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,76.3935,93.8603,86.5106
Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,76.9622,59.1371,60.6025
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,61.7622,46.26,54.6013
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,51.2777,30.6418,35.7731
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,45.8386,28.7977,1.1304
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,93.7733,92.7589,92.7514
CN(C)C(=S)SC(=S)N(C)C,11.5458,2.9523,9.8912
COc1ccc(C=O)cc1OC,16.324,0.4901,0.6779
Nc1ccc2cc3ccccc3cc2c1,42.9718,31.7733,9.589
CCSC(=O)N1CCCCCC1,13.492,7.3409,39.2716
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,92.9342,79.2719,84.5558
O=[N+]([O-])c1ccccc1[N+](=O)[O-],0.1293,4.2235,7.3973
C[N+](C)(C)Cc1ccccc1.[Cl-],7.6696,6.4017,0.1394
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,62.9619,74.8234,64.7978
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,44.7522,24.2389,29.1489
COP(=S)(OC)Oc1ccc(SC)c(C)c1,39.5721,22.2355,27.4476
CCNc1cc2oc3cc(=[NH+]CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-],77.349,74.3265,75.004
c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1,20.1407,10.551,25.2305
CC(O)CNCC(C)O,7.1282,2.3296,3.0934
CCOP(OCC)OCC,3.2915,3.5909,8.0283
c1ccc(Nc2ccccc2)cc1,49.8506,4.8842,12.7978
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,11.0221,4.9242,17.2484
CCCCCCC(C)O,1.3465,0.5893,1.9761
CCCC[Sn](Cl)(CCCC)CCCC,21.1765,17.8678,16.6381
Cl.Nc1ccc(Cl)cc1,2.6384,4.3906,1.7386
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,73.7273,68.247,67.2744
CCOP(=S)(OCC)SCSC(C)(C)C,29.4164,44.4147,38.626
COc1ccc([N+](=O)[O-])cc1N,4.4132,1.7791,3.5526
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,8.2988,2.9803,0.5926
COC(=O)NS(=O)(=O)c1ccc(N)cc1,1.0945,2.7235,8.3992
CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,72.0545,61.9584,62.9389
NC(CO)(CO)CO,0.4428,3.5422,2.1236
CCNc1cccc(C)c1,0.9659,2.3727,0.2317
CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,32.6246,15.2114,17.7609
CCCCCCC(C)(C)S,13.9469,2.8682,1.284
O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,14.2859,4.8371,5.5399
COC(=O)c1ccccc1N,0.2772,19.254,1.5777
Cc1c(N=C=O)cccc1N=C=O,12.2514,3.7318,11.9058
COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,25.4984,10.2005,27.2026
c1cc(-c2ccncc2)ccn1,6.6996,13.2068,6.5443
CCCC(C)=O,1.1151,0.7606,2.6556
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,16.28,0.1637,9.2615
Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,72.9781,51.7108,24.1476
CC(=O)OCc1ccc2c(c1)OCO2,10.4264,6.768,0.7433
O=[N+]([O-])c1ccc2nc[nH]c2c1,6.6628,7.7204,2.4832
Cn1c(=O)c2c(ncn2C)n(C)c1=O,2.913,2.1345,5.3365
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,85.5201,77.1631,84.8844
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,16.0202,8.3262,7.1768
Nc1ccc(Cl)c(N)c1,28.9321,22.8989,45.6581
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)[C@H](O)[C@@H](O)C(=O)O,89.7349,84.1436,86.0169
O=Nc1ccc(Nc2ccccc2)cc1,40.4887,41.4466,23.9295
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,21.505,2.6001,8.1327
O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1,75.6218,65.5249,67.261
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,0.8653,1.5236,12.0238
Nc1ccc(Cc2ccc(N)cc2)cc1,46.3705,36.0169,38.7099
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,25.9897,14.5435,26.4416
CCCCCC1=CCCC1=O,2.767,1.2017,1.6712
C=C(C)C(=O)OCCC[Si](OC)(OC)OC,82.8373,57.5974,62.0021
CC1=NN(c2ccccc2)C(=O)C1,7.776,3.1958,7.7475
Cc1ccc(N)c(N)c1,19.6803,13.1417,15.0203
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,1.6766,0.9373,0.5503
O=Nc1ccc(O)cc1,7.5238,4.5201,1.2201
CCOP(=S)(OCC)OP(=S)(OCC)OCC,17.485,11.9107,46.1594
CCCCCCCCCC(=O)OC,0.7315,1.5989,2.6531
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],50.6707,51.2129,59.7191
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,0.5246,0.1439,9.7076
COc1c2occc2cc2ccc(=O)oc12,36.0726,21.1073,22.4242
CCC(=O)Nc1ccc(Cl)c(Cl)c1,24.3805,4.6231,7.1459
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,79.4049,75.0534,73.3087
O=C(O)CCCCCCCCC(=O)O,2.0278,29.6497,28.9356
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,76.6751,74.9969,72.5744
CC(C)(N)CO,1.1768,0.3877,26.4668
C=CC(=O)NC(C)(C)CS(=O)(=O)O,11.807,2.678,4.2219
Nc1ncn[nH]1,0.6537,4.451,0.1253
C/C=C/c1ccc2c(c1)OCO2,31.2884,7.9253,12.2544
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,14.5456,10.7139,5.3914
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,42.4301,37.3976,31.5811
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,61.7865,49.4363,51.3819
O=C1NC(=O)c2ccccc21,3.8836,8.4704,13.1959
CCc1cccc(C)c1N,2.4792,2.7713,4.3752
COCC(C)O,1.3996,1.3072,2.1734
O=C/C=C/c1ccccc1,0.7097,5.5096,1.6964
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,16.0966,18.673,9.4962
S=C(NC1CCCCC1)NC1CCCCC1,23.5752,7.658,33.898
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,12.2053,15.3848,29.754
CN1CCC[C@H]1c1cccnc1,5.3272,4.2668,4.226
CCCC[N+]1(C)CCCC1.[Cl-],2.9461,1.7332,2.4567
COc1ccc(O)c(C(C)(C)C)c1,3.9425,3.3714,4.9796
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,36.8485,34.724,34.8267
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,68.8415,65.9947,76.8444
S=c1[nH]c2ccccc2[nH]1,58.0646,46.717,60.2809
CNC(=O)Oc1cccc2ccccc12,10.9301,1.639,0.0732
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,75.098,65.0399,69.3522
