,Canonical_Smiles,Inhibition
2266,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1F,0.0
2267,Cn1nccc1[C@H]1CCC[C@@H]1Oc1ccc(S(=O)(=O)Nc2ccncn2)c(F)c1F,60.3
2268,COCCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,2.0
2269,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1,37.0
2270,O=S1(=O)CCN(c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1,1.0
2271,Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCc3cc(S(=O)(=O)Nc4ncccn4)ccc32)cn1,11.0
2274,Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)co1,86.0
2275,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccsc3)c2c(=O)[nH]1,71.0
2276,COc1cccc(-c2csc3nc(C(=O)NCc4cccc(OCCOc5nc[nH]n5)c4)[nH]c(=O)c23)c1,28.0
2277,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(F)c3)c2c(=O)[nH]1,62.0
2278,COc1cc(C(=O)NC(=S)Nc2ccc(C)c(NC(=O)c3ccc(-c4ccc(F)cc4)cc3)c2)cc(OC)c1OC,4.0
2279,COc1cc(C(=O)NC(=N)Nc2ccc(C)c(NC(=O)c3ccc(-c4ccccc4)cc3)c2)cc(OC)c1OC.Cl,76.0
2284,CC(C)N1CC=C(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl,25.3
2286,COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCC1CCN(C)CC1)NC2,15.0
2288,Nn1nnc2ccccc21,90.3
2289,CCCc1oc(CCC(=O)O)cc1C,3.0
2295,COc1ccc2c(=O)c(O)c(-c3csc4ccccc34)oc2c1,5.81
2297,O=C1c2ccccc2C(Cc2ccnc(F)c2)(Cc2ccnc(F)c2)c2ccccc21,79.0
2298,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)[C@@H]2C1,50.0
2301,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,9.0
2304,COc1ccc2ncc(F)c(CC[C@@]3(O)CO[C@@H]4[C@@H](NCc5cc6c(cn5)OCCO6)CO[C@@H]43)c2n1,49.5
2306,C#CCOc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,0.2
2307,O=c1[nH]c(-c2ccc(Oc3ccc(Cl)cc3Cl)cc2)nc2ccccc12,2.6
2308,COc1cc(-c2nc3ccccc3c(=O)[nH]2)ccc1OCc1ccc(Cl)cc1Cl,1.9
2311,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,30.0
2312,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,66.0
2315,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,75.6
2316,COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(N[C@@H](C)c2ccccc2)c1,81.0
2317,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Oc3ccc(C)cc3)c2)[nH]1,95.0
2318,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCC3CCCCC3)c2)[nH]1,80.0
2319,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)CCc3ccccc3)c2)[nH]1,95.0
2320,CC(C)(C)c1ccc(OCCCCCCN2CCCCCC2)cc1,19.0
2321,c1ccc(-c2ccc(OCCCCCCN3CCCCCC3)cc2)cc1,13.0
2322,c1ccc(-c2cccc(OCCCCCCN3CCCCCC3)c2)cc1,19.0
2323,CNC(=O)c1ccc(Oc2ccc(S(=O)(=O)[C@@]3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,15.9
2327,CC(C)NC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,14.0
2328,O=c1c(O)c(-c2csc3ccccc23)oc2cc(F)ccc12,9.54
2329,COc1ccc2oc(-c3csc4ccccc34)c(OC(=O)C(C)(C)C)c(=O)c2c1,50.1
2330,CCOc1c(-c2csc3ccccc23)oc2ccc(OC)cc2c1=O,46.86
2333,CC1C(=O)N(C)c2ccc(C(=O)N3CCc4ccccc43)cc2N1C1CC1,17.0
2334,CCN(C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C)C1CCCCC1,7.0
2335,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCc2cc(S(=O)(=O)Nc3ncccn3)ccc21,11.0
2336,O=S(=O)(c1ccc2ccccc2c1)N1CCCN(Cc2c(F)cccc2Cl)CC1,26.0
2338,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,22.2
2340,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,51.0
2341,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C,56.0
2344,CCC(=O)NCc1cnc(C(F)F)c(C(=O)Nc2nc(C)c(-c3ccc(C(F)(F)F)cc3)[nH]2)c1,0.0
2348,CN(Cc1cccs1)C(=O)C12CC3CC(CC(C3)C1)C2,34.0
2351,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)(C)C,43.0
2353,Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncccn4)ccc32)cn1,0.0
2362,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc(Cl)c(Cl)c1.O=C(O)C(=O)O,11.0
2365,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccccc3)c(F)c2)cc1F,21.0
2366,CCCNS(=O)(=O)Cc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,21.0
2370,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(C(=O)c2nccs2)cc1,16.0
2373,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cc(OC)ccc1O,100.0
2374,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(C(=O)c2ncco2)cc1,36.0
2379,C[C@@H](Oc1cncc(-c2cnn(C3CCNCC3)c2)c1)c1c(Cl)ccc(F)c1Cl.Cl,76.0
2380,Cc1ccc(C(=O)Nc2cc(-c3c(-c4ccc(F)c(C)c4)nc4cccnn34)ccn2)cn1,86.0
2381,COc1ccc2ncc(F)c(CC[C@@]3(O)CO[C@@H]4[C@@H](NCc5cc6c(cn5)OCCO6)CO[C@@H]43)c2n1,89.9
2383,O=C(NCc1ccncc1)Nc1ccc2nc(-c3cccc(OC(F)(F)F)c3)nn2c1,0.0
2384,COCCn1nccc1-c1nc2ccc(NC(=O)NCc3ccncc3)cn2n1,18.0
2385,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(Br)cc3)cc2)CC1.Cl.Cl,35.5
2401,Cc1ccc2c(c1)CC(C)N2C(=O)c1ccc2c(n1)N(C1CC1)C(C)C(=O)N2C,11.0
2402,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc(Cl)c(Cl)c1,35.5
2404,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)c(F)c3)c12,32.0
2405,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4Cl)cc3)c12,37.0
2409,O=C1Cc2ccccc2C2(CCN(C(=O)Nc3cnc(-c4ccccc4)cn3)CC2)O1,15.0
2411,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)CC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1,11.0
2412,O=C(NC[C@H](O)CO)[C@@H]1C[C@H](c2ccccc2)CCN1,0.0
2414,Cl.NC(=O)c1ccc(C(=O)N2CCCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1,5.7
2423,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1ccccn1,85.0
2430,CN1CCC(NC(=O)Nc2cccc3[nH]ncc23)c2ccccc21,65.0
2431,O=C1COc2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cc2N1,0.0
2435,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3cccc(F)n3)ccc21,5.0
2436,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3cc(F)ccn3)ccc21,4.0
2437,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)CC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1,6.0
2439,CC(c1ccc2c(c1)OCO2)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,3.0
2440,O=c1[nH]c2ccc(Cl)cc2n1C1CCN(Cc2ccccc2Cl)CC1,0.0
2441,CC1C(=O)N(C)c2ccc(C(=O)N3CCc4cc(F)ccc43)cc2N1C1CC1,27.0
2442,CC1CCC(N(C)C(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)CC1,60.0
2443,CCN(C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C)C1CCCCC1,22.0
2444,CC1C(=O)N(C)c2ccc(C(=O)N(C)C3CCCCC3)cc2N1C1CC1,37.0
2445,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1F,6.0
2452,C[C@@H]1c2ncn(-c3ccc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,74.0
2453,C[C@@H]1c2ncn(-c3ccc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,4.0
2454,O=C(Nc1ccccc1-n1ccnc1)c1cnc(-c2ccccc2)nc1,27.0
2457,Cl.O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCNCC2)cc1F,39.0
2458,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(O)c(F)c2)cc1F,92.0
2459,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2)c(F)c1,56.0
2460,Cl.O=C(Nc1ccncc1)[C@H](Cc1c[nH]c2ccccc12)NCc1ccccc1F,23.0
2463,COc1cccc(CNCCCNc2ccnc3cc(Cl)ccc23)c1O,100.0
2464,Clc1ccc2c(NCCCNCc3cccc4c3OCO4)ccnc2c1,70.0
2469,CNCc1cn(S(=O)(=O)c2cccnc2Cl)c(-c2cccnc2F)c1F,53.1
2472,CCNC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,16.0
2478,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,6.0
2479,CC1Cc2ccccc2N1C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,24.0
2480,c1coc(CNc2ncnc3sc4c(c23)CCCC4)c1,70.2
2481,Cc1ccc(C(=O)N2CCCCCC2)c(NCc2ccco2)n1,35.6
2487,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3cc(F)cc(C(F)(F)F)c3)c3c(c21)OCCO3,13.41
2488,Cn1cccc1-c1nc2ccc(NC(=O)NCc3ccncc3)cn2n1,40.0
2489,O=C(c1cc(-n2ccc3ccccc32)c(O)cc1O)N1Cc2ccccc2C1,17.0
2490,Cc1ccc(Nc2cc(C(=O)N3Cc4ccccc4C3)c(O)cc2O)cc1,38.0
2494,Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1ccc(-n2ccnc2C)cc1,31.0
2495,Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1ccc(-n2ccnc2C)s1,27.0
2496,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(C(F)F)ccc3F)c3c(c2[nH]1)CC(C)(C)O3,16.0
2497,Cc1c(CC(C)(C)C(=O)[O-])n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4)c(F)c3)cc12.[Na+],46.0
2499,COc1cc2c(NC3CC4(CCN(C)CC4)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,0.0
2500,COc1cc2c(NC3CCC34CCN(C)CC4)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,0.0
2502,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1cccc(Oc2ccccc2)c1,91.0
2503,CCn1cnc2c(NCc3nc4c(F)c(F)ccc4[nH]3)nc(N3CCOCC3)nc21,76.0
2504,CN1CCN(c2nc(NCc3nc4c(F)c(F)ccc4[nH]3)c3ncn(-c4ccsc4)c3n2)CC1,34.0
2505,Fc1cc(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)ccn1,18.0
2507,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)CC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1,1.0
2508,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)cc1,17.0
2509,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ncccn3)ccc21,15.0
2511,Cc1csc2nc(C(=O)NCc3cccc(CNC(=O)Cc4nc[nH]n4)c3)[nH]c(=O)c12,15.0
2512,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCCCCO)ccc3OCC)nc12,50.0
2513,Cc1ccc2oc(-c3ccc(C)s3)c(O)c(=O)c2c1,10.38
2514,Cc1ccc(NC(=O)c2cc3nc(Nc4c(F)cccc4Cl)n(C)c3c3c2OC(C)(C)C3)c(F)c1,23.0
2520,Fc1cccc(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)c1F,72.0
2521,CN1CCN(c2nc(NCc3nc4c(F)c(F)ccc4[nH]3)c3ncn(-c4ccncc4)c3n2)CC1,44.0
2522,CC(C)c1cc(C(=O)N2Cc3ccc(OCCN(C)C)cc3C2)c(O)cc1O,34.0
2529,CC(C)(C)C1=NOC(C)(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)C1,5.0
2534,Cc1c(N2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)c(=O)n(C[C@H](N)c2ccccc2OCCCC(=O)O)c(=O)n1Cc1c(F)cccc1C(F)(F)F,57.0
2535,Cc1c(N2CCN(Cc3ccc(C(F)(F)F)o3)CC2)c(=O)n(C[C@H](NCCCP(=O)(O)O)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,16.0
2536,Nc1nccc(-c2c[nH]c3ccc(Br)cc23)n1,10.0
2537,Cc1c(N2CCN(Cc3cccc(C(=O)NCCCC(=O)O)c3)CC2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,66.0
2538,CN(Cc1ccccc1)S(=O)(=O)c1ccc(Oc2cccc(Cl)c2C#N)cc1,17.0
2539,Cc1cc(-n2ccnc2)ccc1-c1ccc(-c2nnn[nH]2)cc1,26.0
2542,O=C1c2cc3ccccc3cc2C(=O)c2c1oc1c2c(=O)oc2ccccc21,7.93
2544,Cc1ncn(C)c1NC(=O)[C@H]1CCC[C@@H](N(C)C(=O)c2cccc(C(F)(F)F)c2)C1,6.1
2545,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCO[C@H](CO)C4)C(C)(C)C3)nc12,10.0
2547,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)c3c(c2[nH]1)CC(C)(C)O3,30.0
2548,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,37.0
2556,CC(C)c1csc2nc(C(=O)NCc3cccc(OCCOc4nc[nH]n4)c3)[nH]c(=O)c12,59.0
2557,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3)c2c(=O)[nH]1,45.0
2561,NCCOc1ccc(Cc2ccc(N)cc2)c(C(F)(F)F)c1,51.0
2562,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(N)c(C(C)C)c1,51.0
2566,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4cccs4)CC3)c(O)cc(O)c12,93.4
2571,Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)cn1,87.0
2572,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCN(c2cccc3nccn23)CC1,45.0
2584,C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,88.0
2585,CCC(c1ccc(-c2ccsc2)cc1)n1ccnc1,92.0
2597,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCN(C3CC3)C2)cc1)c1ccccc1,67.0
2601,c1ccc2c(c1)CC(c1nc3ccc(-c4ccncc4)cc3[nH]1)CO2,96.0
2604,O=C(NCc1ccccc1C(F)(F)F)c1cccc(NCc2nnc3n2CCOc2cnccc2-3)c1,83.0
2605,O=C(CCCc1ccccc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,97.0
2609,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1cccnc1N)[C@@H]1CCc2c(F)cc(Cl)cc21,18.0
2613,O=c1[nH]c([C@@H]2CNC[C@H]2c2ccc(Cl)cc2)nc2ccc(-c3cn[nH]c3)cc12,30.0
2617,Fc1cc(C(CC2CNC2)Oc2ccccc2F)ccc1Cl,7.2
2620,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccccc2Cl)cc1F,74.0
2621,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(C#Cc2ccccc2)cc1F,46.0
2622,COc1cc2c(NC3CCN(C4CC4)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,4.6
2624,O=C(NC1CC1)C1CCN(c2cnccc2-c2ccccn2)CC1,29.0
2625,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1cccc(F)c1,98.0
2628,CC(C)(C)c1ccc(Cn2ccn3cc(C(=O)N4CCCCC4)nc3c2=O)cc1,0.0
2630,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(Cl)cc1,0.0
2632,Cl.c1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1,12.0
2635,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cncc(CO)c3)cc12,4.0
2637,COc1cc(C(=O)NC(=N)Nc2ccc(C)c(NC(=O)c3ccc(-c4ccccc4)cc3)c2)cc(OC)c1OC.Cl,38.0
2643,CCNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,36.7
2646,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nc2)c(=O)n3Cc2c(F)cccc2F)cc1,17.0
2647,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccc(OC)cc1)c(=O)n2Cc1c(F)cccc1F,17.0
2648,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccccc1)c(=O)n2Cc1c(F)cccc1F,14.0
2649,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccn2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,33.0
2650,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccccn1)c(=O)n2Cc1c(F)cccc1F,10.0
2654,CCc1nccn1-c1ccc(-c2ccc(CCC(=O)O)n2-c2ccc(C(N)=O)cc2C)cc1,27.0
2655,O=C(O)CCCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,38.1
2656,Nc1ccccc1Nc1ccc2c(c1)CCc1ccc(C(=O)NCCC(=O)O)cc1C2=O,4.1
2663,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3cccnn3)ccc21,3.0
2665,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,26.0
2666,O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1,64.0
2667,O=C(O)CCc1ccc(C#Cc2cc(Cl)nc(Cl)c2)cc1,5.0
2669,CNS(=O)(=O)Cc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,0.0
2670,N#CCc1ccccc1C#Cc1ccc(CCC(=O)O)cc1,8.0
2671,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(CC(C)(C)O)c(=O)n2Cc1c(F)cccc1F,11.0
2672,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2cccc(CO)n2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,45.0
2674,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc2c1,54.0
2675,Cc1ccc2c(c1)CCN2C(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,17.0
2676,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1F,17.0
2677,CC1C(=O)N(C)c2ccc(C(=O)N3CCc4ccccc43)cc2N1C1CC1,23.0
2678,Cc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(Cl)c(OCCCN4CCCC4)cc3n2)o1,0.0
2679,O=C(NCc1cccc(-c2ccc(CS(=O)(=O)Cc3n[nH]c(=O)[nH]3)cc2)c1)c1nc2ccccc2c(=O)[nH]1,29.0
2680,COc1ccc(C(CC(=O)N2CC(C)CC(C)C2)c2c(O)cc(OC)cc2OC)cc1,75.0
2684,Nn1nnc2ccccc21,83.3
2686,CN(C)C(=O)C1CCN(c2cnccc2-n2cc(C3CC3)cn2)CC1,56.0
2698,N#CC=C1CCN(c2ccc(N3C[C@H](Cn4cc(F)nn4)OC3=O)cc2F)CC1,23.65
2699,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccc(F)cn1)c(=O)n2Cc1c(F)cccc1F,9.0
2701,COc1cccc2c1S(=O)(=O)CCC2NCCOc1cc(F)ccc1F.Cl,17.1
2704,COc1cc2c(cn1)OCC21C(=O)Nc2ccccc21,13.0
2705,COc1cc2c(cc1F)C1(CO2)C(=O)N(Cc2ccccn2)c2ccccc21,36.0
2706,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(OCCOC)c1,78.0
2708,COc1cc2c(NC3CC4CCC(C3)N4C)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,0.0
2717,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)F)nc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,34.0
2720,O=C(c1cc2c(s1)CCCC2)N1CCCC(c2cc(C(F)F)nc3ncnn23)C1,28.0
2724,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-n1ccnn1,5.0
2726,Cc1[nH]n(-c2ccccn2)c(=O)c1-c1ccc(C#N)cc1,20.0
2736,Cn1c(C(=O)Nc2cccc3c2N(Cc2ccc(OC4CCNCC4)cc2)CCC3)cc2cc(F)ccc21,40.1
2740,Cl.N[C@@H](CC(=O)N1CCCN(c2cnccn2)CC1)Cc1cc(F)c(F)cc1F,16.9
2741,Cl.N[C@@H](CC(=O)N1CCCN(C(=O)c2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,74.6
2742,N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,5.4
2743,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)cn3)ccc12,65.0
2744,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(NC4CCCCC4)c23)cn1,75.0
2745,O=c1[nH]c2c(Cl)cccc2n1C1CCN(Cc2ccccc2Cl)CC1,13.0
2746,COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)c1,87.0
2747,COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1,22.0
2748,COc1cccc(CN(CCN(C)C)C(=O)c2cn(C)c3cc(-c4cn[nH]c4)ccc23)c1,36.0
2749,COc1cccc(CNC(=O)c2cn(CCCO)c3cc(-c4cn[nH]c4)ccc23)c1,63.0
2750,COc1cccc(CNC(=O)c2[nH]c3nc(-c4cn[nH]c4)ccc3c2CN2CCOCC2)c1,46.0
2752,COc1cccc(CN(CCN2CCCC2)C(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)c1,59.0
2754,O=C(N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)Nc1ccncc1)C1CCCCC1,94.0
2756,O=C(Nc1ccccc1-n1ccnc1)c1cnc(-c2ccccc2)s1,86.0
2757,CCNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c(O)cc2O)c1-c1ccc(CN2CCCCC2)cc1,39.8
2758,O=C(c1ccccc1-c1ccncn1)N1CCC(O)(Cc2ccccc2)CC1,17.0
2761,CCNc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,22.0
2762,CC(C)(O)Cc1cn2c(N3CCN(C(=O)CCS(=O)(=O)c4ccc5cc(Cl)ccc5c4)CC3)cccc2n1,26.0
2764,COc1ccc2c(c1CN1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O,39.0
2767,COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc(-c2ccc(NC(=O)[C@@H]3CCCN3C(=O)[C@H](NC(=O)OC)c3ccccc3)cc2)cc1)c1ccccc1,23.87
